,Comments,Date,Likes
1575,Is there a list of the music track used in the video somewhere?,2023-06-01T18:26:15Z,0
1576,"Thank you so much for this, can’t believe how much I needed this & how I’ve been sleeping on such a phenomenal story of this great person.",2023-06-01T18:13:45Z,0
1577,"Lol yup he’s taking over I’m fukin sold I stg his philological marketing strategy is legendary, also j seems legit man I love this dude",2023-06-01T18:07:51Z,0
1578,This is funny saying that an organization who is not profitable and is not expected to be profitable for another 3 years is a threat to the UFC. One is negative $383 million and only generated $67 million in revenue last year. How is One going to threaten a company that generated $1.14 billion last year.,2023-06-01T18:06:32Z,0
1579,He was a coward,2023-06-01T17:55:48Z,0
1580,"10/10 video and editing...
100/10 inspiring story...

needed this.",2023-06-01T17:51:56Z,0
1581,"As a fellow video editor, I give you props good sir! Truly a masterclass in documentary storytelling.",2023-06-01T17:46:39Z,3
1582,Such a great story that I had no idea about. Hope they continue to have success.,2023-06-01T17:44:15Z,1
1583,Another banger,2023-06-01T17:43:15Z,0
1584,best videos on youtube period,2023-06-01T17:38:38Z,0
1585,This guy speaks my philosophy and I’m a fan because he is all of us,2023-06-01T17:28:21Z,0
1586,Chatri is a beast.  I never knew this about him.,2023-06-01T17:14:56Z,0
1587,I guess having an entire family expecting you to be the only provider can be too much for some. I wonder what his mother did to pick up the slack afterwards. He doesnt really say anything about this.,2023-06-01T16:57:58Z,0
1588,Really puts on display the corrupt nature of MOST American large corporations that rule the world,2023-06-01T16:43:41Z,0
1589,🙏🙏🙏,2023-06-01T16:26:10Z,0
1590,Great ass video dude,2023-06-01T15:51:36Z,0
1591,ONE needs to make TOPRANK irrelevant that organization has robbed many boxers of glory and honor in name of money!,2023-06-01T15:46:14Z,0
1592,Nothing will be bigger than ufc it’s jus levels above the rest,2023-06-01T15:43:00Z,0
1593,that commercial was implemmented seamlessly,2023-06-01T15:30:57Z,0
1594,"as a south asian , even if we've seen familiar faces, nobody gives a flying fuck about one championship, theyre atleast 25 years behind . the numbers are because of population of east asian countries like china and japan. it doesn't have influence so near to people like us too so even if it does numbers, it can't go as global as ufc atleast till date",2023-06-01T15:14:43Z,0
1595,"I love all fight games. One, UFC, Kombat Karate, Muay Thai, Lethwei, Power-Slap, Bareknuckle Boxing is my favorite right now. Gloved Boxing is too corrupt so I don't follow it as much, but I'll watch it for free. I'd just NEVER pay for regular boxing. It's like watching TicTok influancers hit each other with pillows, judged even worse people.",2023-06-01T15:01:15Z,0
1596,"the amazon deal is something visionary, the ppv model gon die in a few years, ufc isn’t sustainable in a long run because of their payment n sponsorship policy",2023-06-01T14:56:39Z,0
1597,The most inspiring thing I’ve watched in a while,2023-06-01T14:50:59Z,0
1598,His character is miles above Danas,2023-06-01T14:50:23Z,0
1599,Dude your videos are so good,2023-06-01T14:44:37Z,0
1600,"Why did his mom move with him to the US though. It would've been so much more expensive than staying in Thailand. The plane ticket, the extra mouth to feed, etc. Why not stay in Thailand where the cost of living is a lot less? Doesn't add up.",2023-06-01T14:32:30Z,0
1601,I'll pick this dude over Dana a thousand times. Dana's a mess,2023-06-01T14:30:48Z,0
1602,I haven't watched a single ONE event ever in my life.,2023-06-01T14:27:45Z,0
1603,He looks like a more athletic version of Bobby Lee.,2023-06-01T13:42:36Z,0
1604,Beautiful stuff this man overcame the toughest odds thrown at him nothing but inspirational.,2023-06-01T13:40:32Z,1
1605,I don't get how he got accepted at harvard,2023-06-01T13:28:00Z,0
1606,🔥🔥🔥,2023-06-01T13:22:44Z,0
1607,Lol best ad read I’ve ever seen. I genuinely thought you were telling me about the company he started in Silicon Valley 😂,2023-06-01T12:57:38Z,0
1608,"17:29 there is no ""component"" in Ikigai that says ""what you can be paid for"". Money has nothing to do with ikigai",2023-06-01T12:52:00Z,0
1609,"I always watch your videos when I need to let out grown man tears. You have a gift, never stop making videos. Cheers from Texas.",2023-06-01T12:27:50Z,0
1610,"One also features Maui Thai and submission grappling—just as exciting to watch as MMA, and they are not barbarian blood sports.",2023-06-01T11:46:50Z,0
1611,"Better to. Add Kickboxing ufc

And scrap slap bullshit😂",2023-06-01T11:41:49Z,0
1612,"I never heard MOM more than from this guy....but apparently Mama knew the best 
fine job like always",2023-06-01T11:21:03Z,0
1613,It has always been about the struggle,2023-06-01T11:19:15Z,0
1614,I keep thinking my monitor is dirty but its the video effect,2023-06-01T11:15:08Z,0
1615,They need to put out a ONE game and use THQ,2023-06-01T10:56:37Z,0
1616,This narrarator holding up his pyramid hand signs mason,2023-06-01T10:48:03Z,0
1617,He's everything a lot of fighters wish Dana was,2023-06-01T10:30:55Z,1
1618,"I hope ONE overtakes the UFC in popularity. Dana has been ruining the UFC ever since he got involved. I legitamately dont understand why people think hes such an essential part of the UFC. All he does is get into personal vendettas with fighters  which makes the potential best championship fights never happen. Also, his favoritism with certain fighters puts certain weight classes on hold forever. Khazmat shouldve fought at least 2 times this year. Shavkat shouldve been fighting guys in the top 5. But no, they dont talk well so we dont get to see the best in the sport perform. And i wont even  go into detail about how horrendously over priced ppv are and how underpaid fighters are . Dana is gonna drive the UFC into the ground with how much he basically fixes fights and puts the most popular guys at the top instead of putting the best fighters in the best fights. Fuck Dana",2023-06-01T10:30:23Z,0
1619,"This guy is a genius.

Dana White, on the other hand, invested in Slap Fighting. 😂",2023-06-01T10:25:06Z,1
1620,Ones rule set is waaaayyyy better than UFC. PFL rule set is stupid. UFC rule set is too easily exploitable. The problem with One is that they waste time with Jiu Jitsu matches. Muay Thai is awesome for spectators. MMA is awesome for Spectators. Mixing those is awesome. Jiu Jitsu needs a new rule set before it will ever become main stream.,2023-06-01T10:19:52Z,0
1621,I did not know much about this man I'm glad I watched this video amazing story. Just saying.,2023-06-01T10:17:01Z,0
1622,"And he doesn't appear to be a wife beater, like Dana White..",2023-06-01T10:15:31Z,0
1623,Dana has never and will never understand this type of struggle.,2023-06-01T09:55:25Z,0
1624,The most seamless AD transition i've seen.,2023-06-01T09:19:51Z,0
1625,You're top quality mate❤,2023-06-01T09:19:04Z,0
1626,Dude this is such a good Story but  I absolute hate this Advertisement in the middle of a good Video. Make 5 min. Advertisement in beginning or make half an hour i dont Care but you Cut of the intense Story you did a great Job but Same time you Made in much worse with this add.... 🤦🤦,2023-06-01T09:03:09Z,1
1627,Yeah that is true… UFC fighters are too famous but toxic in a way they need to do disrespectful rants unlike in ONE FC that mostly promotes respect and sportmanship,2023-06-01T08:41:12Z,0
1628,this shit made me cry,2023-06-01T08:38:04Z,0
1629,One has really grown in my eyes the last two years. Free fights all over YouTube. Even full live streams event on YouTube as-well. I love the old school walkouts they are amazing.,2023-06-01T08:19:59Z,4
1630,I love this dude and One compared to the straight scum that is the UFC. With any luck they'll continue to expand and overtake some UFC talent as well.,2023-06-01T08:01:08Z,0
1631,Demitrious Johnson makes good money in ONE . Compared to how he was treated in the UFC.,2023-06-01T07:59:05Z,0
1632,"I like One Championship much much better.  The first One Championship I've see was in Japan.  The quality of the fighters & atmosphere I felt was better.  Chatri had his warrior's journey.  He went through is long term Musha Shugyo and it was hard.  Just like Musashi, he made it through.  The road to success is filled with failures.  Everyone's shugyo is always hard.",2023-06-01T07:33:14Z,0
1633,"Pride or proud, whatever you wanna call it, are not words I'd ever use to describe a father who abandon his family. If you're being hunted by the mafia and the only way to keep your family safe is to abandon them, yes do that. But a person has to be a real coward to leave his family like that.",2023-06-01T07:23:01Z,0
1634,"They were the beauty God created right we are read the Bible and we all know that the word mini stories we need to understand reality in the stories that were told in the Bible or now written in video. Reality is beautiful. I love my Lord my heavenly father I want to take care of me. I will never turn my back on you. I love you to death you know thank you, Lord showing out beautiful story",2023-06-01T06:55:00Z,0
1635,The feelings are the same,2023-06-01T06:51:37Z,0
1636,I share the same pain thank u 😢😢😢😢😢😢 I have a lot also God is with u u are so rite yes sir 😆 😅😅😅😅😅true story ❤❤❤❤,2023-06-01T06:51:13Z,0
1637,You Chatri created an empire from scratch,2023-06-01T06:40:48Z,0
1638,two mother created two different leaders one a bully and one a figthter,2023-06-01T06:04:24Z,0
1639,I have to give a thumbs down to the video for giving mack n cheese to your dog. That's legit animal cruelty.,2023-06-01T05:54:18Z,0
1640,@PatrickGavia thanks for these vids man👊🏿👊🏿,2023-06-01T05:33:57Z,0
1641,RAY SEFO!!!!,2023-06-01T05:31:55Z,0
1642,"As a martial artist, I definitely prefer one championship considerably over the UFC, as I think the whole culture of the organization is more centered around the art and craft of combat sports and the skill and virtuosity of the fighters than it is about the money, flash, and image like in the UFC... to sum up how I feel, the biggest stars in the UFC are mcgregor and Jon jones, who though I'm fans of both, are both known almost as well for their out of ring hijinks as they are their actual martial prowess, whereas ONE'S biggest stars are Rodtang and Mighty Mouse, who are both famous almost exclusively because of how exceptional their respective skills are. Jon is still probably the world's most dangerous hand to hand combatant, but due to the reality TV show esc vibe surrounding the UFC and the majority of their fan base, the conversation is far less on his insane talent and more on his personal troubles, and as a true martial arts organization, that shouldn't be. I know it sells, I know it's just business, but to my tastes, ONE seems to have alot less of that crap and it's refreshing.",2023-06-01T05:20:49Z,0
1643,Make this man a movie,2023-06-01T05:15:19Z,0
1644,This man is an absolute legend. The definition of chivalry and what it means to be a real man. Im paying for every One FC event from now on regardless if I even want to watch it. In a world gone insane it's truly beautiful to see someone so wholesome.,2023-06-01T05:13:15Z,33
1645,"I completely relate with this video in that I’m unhappy in life, and want to do something involved in the business side of martial arts for a passion. I’m currently going to Fairfield as an undecided business major, and am unsure of how I could achieve something even in the real of what he did.",2023-06-01T04:20:55Z,1
1646,"I'm a huge MMA fan and new it was a big deal to be at this show. It was such a great event.  This video just made it even more special.  

ONE is certainly the best competitor to UFC. Watching jiu-jitsu and muy thai is a plus for me.",2023-06-01T04:17:52Z,2
1647,"As always, incredibly well made documentary. What a motivational story.",2023-06-01T02:47:20Z,0
1648,"Not gonna lie,didn't care at all about him until you showed his work ethic. What he did for his mother won me",2023-06-01T02:37:35Z,0
1649,This content is absolutely unbelievable and it keeps getting better. Thank you.,2023-06-01T01:47:15Z,0
1650,UFC went downhill as soon as Mcgregor and his fixed fights came on to the scene.,2023-06-01T01:29:14Z,0
1651,DANA has a bad reputation of not paying good to their fighter…etc…😮,2023-06-01T01:26:14Z,0
1652,"That was good bro, very professional",2023-06-01T00:15:12Z,0
1653,amazing and inspirational. thank you for this video.,2023-06-01T00:12:30Z,0
1654,This organization is about making money for them and the fighters unlike the ufc that only cares about their investors. White is just trash and he's on his way out. He's a total POS ..,2023-05-31T23:08:28Z,0
1655,One doesn’t have the names like the UFC but as a organization I say it far ahead of the UFC,2023-05-31T21:42:42Z,0
1656,"This makes me respect one championship and makes me want to start watching it. Huge respect to this man, what a huge diff from Dana white lol",2023-05-31T21:33:46Z,1
1657,Cool dude but that whole Francis Ngannou “deal” was just embarrassing.,2023-05-31T20:48:12Z,0
1658,This is one of the most incredible documentaries i have ever seen. Period.,2023-05-31T20:25:06Z,0
1659,"The intro has me feeling “History Channel the ‘food etc’ that made America” vibes. Where you see one company inevitably absorb most of the competition. A lot of times, it’s the 2nd-3rd company that does it. Most of the time, it’s the first to get into the business. We will see how this comment ages.",2023-05-31T19:45:18Z,0
1660,Man this is the third or fourth time ive genuinely felt a tear coming from one of your documentaries. Keep it up champ,2023-05-31T18:19:57Z,9
1661,"The honor, humbleness, empathy, and gratitude he has for his fighters separates him fr the UFC and any other mma promoters out there.",2023-05-31T16:35:49Z,13
1662,UFCs going down 👇👎,2023-05-31T15:16:12Z,0
1663,This is why DJ the mighty mouse chose this,2023-05-31T14:50:00Z,0
1664,Chatri is what Bobby Lee would look like if he starts getting in shape,2023-05-31T14:49:39Z,0
1665,Dude went to Harvard come on now he wasn't that bad off. $4 a day sounds cool and all but im not buying it.,2023-05-31T14:47:26Z,0
1666,So proud of this guy and he really influences me to chase my dreams,2023-05-31T14:22:08Z,3
1667,Lmao one downside about one fc is chatri tries to take the center stage too much 😂😂😂,2023-05-31T14:16:08Z,0
1668,Maybe mom could’ve gotten a job,2023-05-31T13:49:55Z,1
1669,Haahahahaha He’s actually claiming his fighters aren’t on steroids?! That is clearly the maximum roid league. Dudes keep pace so high well into later rounds.,2023-05-31T13:43:50Z,0
1670,"Wow!!
That's the best fiction/comedy I've seen for such a long time..😅😅😅
Even got his mom into it..
I'm not sure anyone can ever get into Hayward unless you have real money behind them or on a scholarship . Maybe he was the very first. His mom is living in his dorm with other students, fantastic!!
I'm sure fighting sports have been staple in thailand, Cambodia, Burma, etc, for centuries?? I'm I wrong.? Well before One Championship. 
The bottom line is how would One Championship do without its fighters on Performance enhancing drug.  So no they can never compete with an organisation in the USA. Who completes rigorous drug testing on all its roster. 
What a great laugh this video has been.😂😂😂
The true - Ole t

Thank you.",2023-05-31T13:39:28Z,0
1671,Cool vid and channel. Subbed,2023-05-31T13:12:56Z,0
1672,"Subscribed to ONE CHAMPIONSHIP after listening to the owners back story

A True American Dream",2023-05-31T13:09:35Z,1
1673,Right now I am at one of the lowest points in my life. This video gave me some hope. UFC has a lot to learn. They should treat their fighters as humans and not some commodity. I wish Chatri the best.,2023-05-31T12:49:45Z,6
1674,"If there was one person to do a cold open, Patrick is the one to rule them all. Man could get you excited for a funeral",2023-05-31T12:41:02Z,0
1675,"Personally love one championship more than ufc tbh.
It has better values, more knockouts more submissions, more respect.
And Chatri’s story is inspiring af",2023-05-31T12:26:29Z,0
1676,all they gotta do is pay the fighters more and rip ufc,2023-05-31T12:25:29Z,0
1677,"Wait, how did he get into Harvard being a Thai immigrant with no money who said he was bad in school? 
I know I'm tired but huh",2023-05-31T12:20:44Z,0
1678,Amazing Video As Always,2023-05-31T12:03:37Z,0
1679,I was Sitting here depressed healing from serious facial injuries feeling sorry for my self. This was what I needed to see.,2023-05-31T12:00:48Z,1
1680,Eywa let this go viral,2023-05-31T11:41:12Z,0
1681,"Well, that's Chatri.",2023-05-31T11:19:33Z,0
1682,"Another Video, where I have to cry.. Patrick please, stop it. Now I have to drink 3l water again",2023-05-31T11:16:31Z,0
1683,Chatri is what could be If Markiplier was poor,2023-05-31T10:45:20Z,0
1684,Man it's just beautiful. You have mastered story telling and your editing is just on point. Keep going man ! Loved every second of it !,2023-05-31T10:28:10Z,0
1685,"Amazing, touching, inspirational video!",2023-05-31T10:03:36Z,1
1686,"He was dirt pour so he just f*cks off to HARVARD? The whole story is a mess, it's probably overexadirated, but it is to the poiint that I don't believe a single word that the man says (I don't mean Patrick, just in case)",2023-05-31T09:53:47Z,0
1687,Patrick you're just super amazing with these documentaries of yours … You'll reach high heights with this craft of yours. Keep it up !,2023-05-31T09:46:05Z,0
1688,16:14,2023-05-31T09:25:33Z,0
1689,guess i’m gonna start watching OneFC.,2023-05-31T09:04:31Z,1
1690,Dana is jealous,2023-05-31T08:39:02Z,1
1691,PFL is making moves to take over from UFC. UFC has become garbage. The last main event they had was Dern vs Hill. UFC is pure crap now.,2023-05-31T08:07:35Z,1
1692,This should get like at least 10 times the views,2023-05-31T07:57:55Z,1
1693,so long UFC................,2023-05-31T07:47:36Z,1
1694,I'm sorry bro this story sounds like a load of b*******.........,2023-05-31T06:10:58Z,3
1695,"Man fuck the UFC, this is the real guy we should be supporting I mean look at his message with MMA. That alone speaks volumes.",2023-05-31T05:12:33Z,2
1696,"This man is so humble! 
Dana white is an arrogant woman basher and he has a girls name 😂",2023-05-31T05:10:13Z,1
1697,"Great video, awesome content, definitely guna look into Chatri more bc his story lit a flame in me.. But i gota write this comment bc i love how you snuck in your ad lmao straight up thought he created Incogni until i realized it was a sponsor",2023-05-31T04:34:52Z,0
1698,"One FC is from Singapore... So it's not like it's actually the ""Asian"" company your mind things. Also, he has a perfectly Midwestern American English accent. So the narrative of this video that he ""came to America"" late in career is another lie.",2023-05-31T04:32:06Z,0
1699,Best time of my week is watching this,2023-05-31T03:53:27Z,0
1700,"Your best video so far, very inspiring, it contains lots of meaning, life is stations and dont be afraid to change the transportation to arrive to your destination even if you have to start over from your first station but with much understanding about lufe, yoyr self, and what do you want, i salute you for sharing this episode, and the guy who really inspired me!",2023-05-31T03:39:33Z,1
1701,#UFC is garbage 🤮🤮🤮💩💩💩🤡🤡🤡,2023-05-31T03:15:53Z,0
1702,He’s complaining about what 80% of Americans deal with….? He ain’t special,2023-05-31T03:13:08Z,0
1703,The ending watered my eyes a bit. This man’s story is so inspirational . He has a fantastic way of getting his messages across. Amazing documentary once again!,2023-05-31T03:04:09Z,268
1704,Whole new respect and gained a new fan for ONE FC.,2023-05-31T02:48:42Z,0
1705,So inspiring,2023-05-31T02:47:48Z,0
1706,dude i love ONE,2023-05-31T02:36:13Z,0
1707,Leon Edwards next although i bet you are already working on it!,2023-05-31T02:22:04Z,0
1708,"Bro i've Always ask u to make your documenteries a lil bit longer , like 35 min fine please do that",2023-05-31T01:53:18Z,0
1709,"Great film Patrick this simply game me goosebumps and lit an inspiration to my brain! That montage sequence at 25:00 while Chatri is speaking about life,adversity and failure really staggered my emotions and illuminated me.",2023-05-31T01:35:13Z,4
1710,It’s ironic the UFC’s historic trade could possibly be its undoing,2023-05-31T01:21:34Z,0
1711,The best documentary film maker out there. I absolutely love the work that you and your team do.,2023-05-31T01:13:44Z,4
1712,another banger video,2023-05-31T01:13:37Z,0
1713,"The ending of this vlog on a big screen tv gets you. Thank you Patrick for giving everyone on your channel inspiring stories of hardship, defeat, success, and triumph. Keep going brother 🤙",2023-05-31T01:03:55Z,2
1714,"Wow! What an inspirational story! Through the hardships, the sufferings, the darkest of times brings the brightest of stars. Buddha really did know the key to enlightenment was suffering. We must suffer to grow and become our best.",2023-05-31T00:54:12Z,0
1715,what a long ass video. He just have to pay his fighters good money and he already beats the ufc.,2023-05-31T00:33:00Z,0
1716,This is truly a great video,2023-05-31T00:07:05Z,0
1717,4:53 my Arjan Yodtong!!! I miss him RIP Kru! From LA Sityodtong Chok Di!,2023-05-30T23:40:02Z,0
1718,I'm the BIGGEST Dana White fan but this video made me hate him lmao. This was sooo well put together it's amazing.,2023-05-30T22:54:23Z,0
1719,I wish Chatri the best in this business. I hope he takes over the MMA business and becomes number ONE.,2023-05-30T21:20:41Z,191
1720,Great documentary piece. This channel has nothing but bangers,2023-05-30T20:55:03Z,0
1721,do not listen to mom ✍🏾,2023-05-30T20:24:11Z,3
1722,"One is definitely very interesting. but for our western ""minds"" having the ufcs entertainment is just better than free quality fighting",2023-05-30T20:15:07Z,0
1723,"You hear this Dana!!! True inspiration, true motivation and true heart. What a success story…this man did it the right way and helps fighters unlike Dana who is full of narcissistic greed and immaturity. F power slap that ain’t going anywhere. Btw this is one of the best short documentary of this year. Good job sir.",2023-05-30T20:12:22Z,17
1724,"Know that all these industry giants have a script written.
Their life story is heavily altered to fit the narrative",2023-05-30T20:07:38Z,1
1725,"Amazing documentary, probably your best one so far. Hopefully Chatri reaches out to you because this was phenomenal.",2023-05-30T19:55:58Z,6
1726,"His mother told him simple things about life, and he read between the lines. A great way to go about life.",2023-05-30T19:35:29Z,0
1727,So they're creating a storyline. They're creating a story of justice. They're not only going head to head with the UFC. They're business partners in a sense. They're creating a dream story. Good guy vs the heel. Its genius. This is essentially the rinse and repeat business model that the UFC uses to sell cards and bouts. Even if one doesnt overtake the UFC. They're gonna make a TON of revenue and waves... and those waves could change the landscape for current and future fighters. I love it.,2023-05-30T19:34:31Z,0
1728,One championship is amazing and I have Amazon prime to watch it all.,2023-05-30T19:26:20Z,0
1729,"Amazing work as always.  

At the risk of it being a bit of clickbait.   I would love to see you break down Chael Sonnen.  I find him informative, entertaining and yet can never get a clear read or take about him from anywhere.  It always feels like I'm only getting 70-80% of what is really there.",2023-05-30T19:20:53Z,0
1730,"Look at the person that manifested from the sorrow & poverty he & his family suffered as a child. Think of the self discipline it took to live on $4 a day for so long. Out of that fire, came a man of inspiring talent, self discipline & iron willed desire. Also a man who like many would be fighters knows what it means to risk it all to get yourself out of a life of poverty. He is definitely a massive risk to the UFC, i loved Pride back in the day & i've really enjoyed One so far. Particularly the willingness to show certain martial arts like Muay Thai & BBJ in non-mma fights while still maintaining mma fights. DJ is my bhoy aswell. Should always be mentioned in 🐐 debate.",2023-05-30T18:55:38Z,0
1731,I knew nothing about this guy before. What an inspirational story.,2023-05-30T18:31:51Z,10
1732,What a doc!!! Incredible work.,2023-05-30T18:15:41Z,0
1733,"4 dollars a day 😢
Now thats will power.",2023-05-30T18:15:03Z,0
1734,"Bull shit, I came from nothing story. Dude will succeed in America. When I saw One FC  because he knows, Americans. He was anti bully and bringing up mental health issues. Typical new breeds acting like they care. He knows how to take advantage of this. Props though. Smart man",2023-05-30T18:06:22Z,0
1735,The way this guy treated Francis... kinda shows him in a different light...,2023-05-30T17:50:33Z,0
1736,Cried through the whole video,2023-05-30T17:44:41Z,0
1737,WOW. Really needed to see this. My respect for this man has just sky rocketed. Inspirational to say the least,2023-05-30T17:15:36Z,1
1738,"I love what a complete and total narcissist Dana White is. His arrogance is otherworldly. IBM was once the unstoppable juggernaut of tech companies, and then in one fateful decision, they decided to ignore the Steve Jobs and Bill Gates of the world- now no one remembers IBM. Watch your a$$ cocky Dana White. What a punk.",2023-05-30T17:14:02Z,0
1739,"this video had me feeling too many emotions at once, just the way how chatri became to what he was; the struggle, the doubt but still managing to push through and reach his passion and true goals, this story was just beyond perfection.",2023-05-30T17:13:28Z,42
1740,"Thank you for making this, I needed it❤️",2023-05-30T17:03:19Z,1
1741,Ive watched One championship a bunch of times now. I must say I really enjoy it.,2023-05-30T16:53:21Z,1
1742,Another fantastic documentary. You managed to perfectly display Chatri’s story making it both heart wrenching and heartwarming. Keep up the fantastic work,2023-05-30T16:19:34Z,4
1743,Amazing...,2023-05-30T15:55:40Z,0
1744,Dana is the reason UFC is failing. I refuse to watch anything UFC is related to.,2023-05-30T15:45:08Z,1
1745,One>UFC easily. The company just needs to keep chipping away at the USA and they’ll eventually take over. Poach talent from the UFC when contracts are up and being negotiated.,2023-05-30T15:25:21Z,1
1746,You should make a video to introduce people to One FC roster,2023-05-30T15:24:25Z,0
1747,Legendary. Wow. I gotta follow One way more and will thanks to this. Great job,2023-05-30T15:24:01Z,0
1748,This is exactly the same experience Dana White went through in the mean streets of New England.,2023-05-30T15:21:05Z,0
1749,So gay,2023-05-30T15:17:50Z,0
1750,Ones on a different level to the ufc,2023-05-30T14:05:56Z,0
1751,"I loved this! Well done, man 👏🏼",2023-05-30T14:05:13Z,0
1752,"wow , with the whole UFC pay thng im def supporting this man now.... great vid as usual",2023-05-30T13:54:50Z,0
1753,"Dana only makes money don't give to the players, chatri gives money according to players performance.",2023-05-30T13:43:49Z,0
1754,"Beautiful to see an pure soul in a top position, I rather support these organizations instead of the ones where it’s merely surrounded around drama and low level hate.",2023-05-30T13:27:51Z,0
1755,"Nah, OneChampionship is more biased than  UFC!",2023-05-30T13:12:17Z,0
1756,He be a good Thai or sushi chef,2023-05-30T13:08:42Z,0
1757,I love Thai food.,2023-05-30T13:01:00Z,0
1758,"""They are selling fights, We are unleashing heroes.""  That's powerful.",2023-05-30T13:00:36Z,6
1759,Jon jones part 2 coming soon?👀,2023-05-30T12:36:19Z,0
1760,ONE in Denver seemed to be a card that rivaled the most stacked UFC card. It was a really fun watch. Crowd seemed electrifying and this guy seems down to earth and really has a love for martial arts. He and Dana are like the epitome of Eastern vs Western ideology,2023-05-30T12:13:01Z,101
1761,Really amazing work you've done here.,2023-05-30T12:00:31Z,0
1762,"Patrick makes the best fight documentaries. Not an opinion, its a fact. Netflix need to hire you",2023-05-30T11:37:03Z,0
1763,"you got a gift my friend, keep killing it with these videos and like life itself this channel and your opportunities will just keep growing! Fire video Thank you",2023-05-30T10:48:55Z,0
1764,omfg the asian forest gump hahahaha so funny,2023-05-30T10:33:10Z,0
1765,I LIKE ONE BETTER THAN UFC! DANA WHITE IS COOL BUT SOMETIMES HE LETS HIS THICK HEAD MAKE STUPID THICK HEADED DECISIONS THAT SUCK!,2023-05-30T10:16:24Z,0
1766,"Without fail , every single one of these mini docs gets me in my feels. What an amazing story. This guy has an iron mind",2023-05-30T10:08:55Z,3
1767,"Patrick hats off to the opening.
Wonderful",2023-05-30T09:28:25Z,0
1768,"idk, maybe I'm missing the point here, but when he suggests that creating yet another MMA league is somehow ""helping humanity"", I'm taken aback a bit.. I mean sure, some fighters who come from humble beginnings might rise, but lets face it, it's not exactly ""easy"", nor is it particularly ""helpful"" when you have to smash someone and get smashed yourself to rise out of poverty.. yeah, I don't see the correlation between  One Championship and ""helping humanity"".. if anything, it's just another ""entertainment"" product that suppose to give the masses some gratification via ""circus"", something akin to Roman Coliseum Games, which included gladiator fights, deadly chariot races, etc.. these things are distractions, in my opinion.. Now if he would've started a large desalination plant or a massive automated farming project in Afrika, or build a factory that would produce very cheap modular homes, or create a medical R&D facility that would work on finding cancer treatments and making vaccines inexpensive & readily available for less-developed countries, or even get into sustainable energy field, then I could understand his claim of ""trying to help humanity"".. Martial arts, however, apart from encouraging ""spiritual strength"" and discipline, doesn't bring to mind a picture of common good.. if anything, when I think about martial arts, especially competitive part of it, I envision trauma, underpayment for athletes, lack of health insurance, and most importantly, consequences at the later stages in life, which, with the lack of achievements in the ring and eventually ""pensions"", regular fighters who haven't achieved stardom unfortunately move to obscurity, where they have to suffer alone.. And to be honest this guy is not the first ""hedge-fund CEO/bro"" who all of a sudden experience ""spiritual awakening"" and decide that their next venture will ""help humanity"".. some do invest into projects that could have potentially positive results down the line, but more often then not it ends up just another cash-grab venture.. and in this case if the guy cared ""only"" about martial arts and its positive influences, he could've started a chain of dojos which could preach ""spirituality and strength through martial arts"".. instead he chose to create what's essentially a copy of UFC with some nuances..
Anyways, perhaps I'm wrong and don't see the whole picture.. maybe covertly One Championship is training ninjas who then perform missions to save women and kids from human traffickers.. or maybe during One fights a subliminal message is being transmitted that is making people nicer to each other..
In any case, it's a nice ""rags-to-riches"" story.. you can almost create a Disney animated film about this.. or better yet, an Anime ;-)",2023-05-30T09:28:18Z,0
1769,"For anyone that watches mixed martial arts, we all support this promotion and hope it can one day surpass the ufc so that fighters have fairer pay and better health care",2023-05-30T08:58:38Z,1
1770,One Championship loses 10s of millions every year. it's not sustainable,2023-05-30T08:48:06Z,0
1771,"You are, hands down, the best documentarian. So thought provoking and emotional. Fantastic content as always 🎉",2023-05-30T08:29:12Z,1
1772,"Truly an amazing and extremely well made documentary.
I, for one, can't wait to see this organization take over UFC and clean the swamp.",2023-05-30T08:22:24Z,1
1773,"The difference in morality is what got me to switch from UFC to ONE.
The behavior of the fighters is just soooo different.
I have respect for the guys at ONE where for most UFC fighter with some exceptions (GSP, Khabib and such), I just don't.",2023-05-30T07:59:40Z,1
1774,Awesome documentary!,2023-05-30T07:33:17Z,1
1775,"About 15 seconds in , Dana and Co. are in big trouble",2023-05-30T07:32:28Z,1
1776,"Can we all take a moment to say THANK YOU for such excellent production quality and storytelling

😮 

One day, someone will tell your very own inspiration story.",2023-05-30T07:23:17Z,0
1777,That ad placement is legendary. When I saw data on macaroni I immediately went how did I click off the video. Then noticed I didn’t and was like wtf am I watching 😂😂,2023-05-30T07:11:22Z,0
1778,One championship is soo good man,2023-05-30T06:14:20Z,1
1779,Damn onions...,2023-05-30T05:44:00Z,1
1780,Woah. This was amazing Patrick. Absolutely brilliant,2023-05-30T05:36:00Z,0
1781,That’s documentary art,2023-05-30T05:35:34Z,0
1782,Love these vids csnt wait for part 2 of jon jones doc,2023-05-30T05:25:04Z,0
1783,"Beautifully well written and edited. This type of work you put out definitely moves a person. Please more of this, I love it and can't wait to see what you create next.",2023-05-30T05:23:17Z,7
1784,In the end he becomes billionaire and lives his life 🎉,2023-05-30T04:45:51Z,1
1785,What a powerful message at the end of the video. LADIES AND GENTLEMAN this what you call MASTERPIECE,2023-05-30T04:31:41Z,1
